"text","return","Repurchase","PositveWOM","complainseller","negativeWOM","CONFRONTCOPING","SUPPORTSEEKINGCOPING","bookkeeping","helpothers","Retaliation","Cognition","objectivness"
"Very touching movie. Alot to learn from & use this in real life",0,0,1,0,0,0,0,1,0,0,0,0
"This movie followed most of the tropes normal rom coms have, so it was very predictable. Other than that, it was great.",0,0,1,0,0,0,0,1,0,0,0,1
"These bras are rather useless. They provide no support. Might as well go without one.",0,0,0,0,1,0,0,1,0,0,0,0
"Moisture appears to register correctly but the pH meter is nonfunctioning. Tried the recommended probe cleaning, etc. with no luck.",0,0,0,0,1,0,0,1,0,0,0,0
"I always use this for my daughters hair it makes it so soft and easy to detangle",0,0,1,0,0,0,0,1,0,0,0,0
"Great computer, space saving, no excessive wires",0,0,1,0,0,0,0,0,0,0,0,0
"I where a 34 B in a regular bra. So I got a Large in these braâ€™s. They fit like they should and you get 5 for a pretty good deal. I use them for work and workin",0,0,1,0,0,0,0,1,1,0,0,0
"I Looooove this sweater. Can be worn year round with layers. So so so pretty. I wish more reviews put in their size with what size they have purchased. I am 5â€™6â€ and 170lbs and bought the large. Fi",0,0,1,0,0,0,0,1,1,0,0,0
"The value for the specs were good, but google chrome or Firefox would not open regardless of what I do (restarting PC, uninstalling and reinstalling). Also, it is very loud when it reaches the max Ram Memory. I have a complex data that requires a lot of RAM and I guess this didnâ€™t meet it. I also had a PC of only 16GB RAM that was not this loud when max ram was reached. I purchased that one from Amazon too. I think itâ€�",0,0,0,0,0,0,0,1,0,0,1,1
"Using in the puppies pen, they work fabulously",0,0,1,0,0,0,0,1,0,0,0,0
"This is amazing you should get for your child itâ€™s amazing they will have a fun drawing experience e what was very umm unreasonable was that that she drawer an eye and it was smudged soo yeah but this is still a perfect drawing toy for your kids you should get it for",0,1,1,0,0,0,0,1,0,0,0,1
"Super impressed with my new smart lock! I love how easy it is to install / use. It's pretty cool to be able to talk into my iPhone and ask Siri to lock my door; especially if I feel like I forgot. Living in a big city and in an apartment building this makes me feel safer in my home and when I'm traveling. Overall, I'm extremely happy with my purchase and would definitely recommend!",0,1,1,0,0,0,0,1,0,0,1,0
"Great family movie",0,0,1,0,0,0,0,1,0,0,0,0
"This game would have been great but when it arrived it did not work.we even got new batteries and it still didnâ€™t work.would never buy ",0,0,0,0,1,0,0,1,0,1,0,0
"Fave when you want something good and quick!",0,0,1,0,0,0,0,1,0,0,0,0
"synurse2@yahoo.com> wrote: Hello an thank you for such an awesome study guide . I rate it thus far 5/5. I excited to receive the dvd as it will further propel my study journey with more ease and convenience . I can study on my down time at work. Thanks for being impactful on this career journey ! Sincerely, Roslyn V Braggs, RN BSN Mental Health Nurse",0,0,1,0,0,0,0,1,0,0,0,0
"I have only been using collagen peptide powder for about two months. I mix it in hot coffee and do not notice a difference in the flavor of the coffee. It dissolves almost instantly if you just stir it into hot liquids. I had to put it in a shaker with cold liquid and shake the hell out of it to get it to mix. But it did dissolve very well in a blender smoothie. My nails have been growing like mad and there is a noticeable difference in nail thickness. My skin has been plagued with extreme dryness which started almost immediately upon turning 40. I do notice that my skin seems more hydrated and Iâ€™m not having to moisturize my face four times a day. Iâ€™m hoping I begin to notice a significant difference in the joint pain that I have. If I do Iâ€™ll up",0,0,1,0,0,0,0,1,0,0,1,0
"Always keep these on hand.",0,0,1,0,0,0,0,0,0,0,0,0
"Very versatile. If it had 2 spikes into the ground instead of one, it would be more stable, but I just had to adjust it by moving the hose after the water was on. Wondering how the adjustment switches are going to last, they seem a little flimsy.",0,0,0,0,0,0,1,1,0,0,1,1
"Whatâ€™s the point of a good product if the package it comes in is poor quality? Used twice and loved it and when using it the third time the spray bottle trigger stopped working. So now I just dump it out over messes Iâ€™m cleaning which is just annoying. Smells good and eliminates dog urine odor as far as I can tell, just pretty useless if the spray bottle doesn",0,0,0,0,1,0,0,1,0,0,1,1
"I wanted to like this so bad because the other tinted lip balm I love is kind of pricey. I thought the color on this one was similar. I was going for a nice neutral berry color. This was not it. There is almost no pigment and the little bit that is there is just a faint pink that is almost the same color as my natural lips.I was not expecting it to be pigmented like lipstick, but there was virtually nothing. I can buy normal chapstick way cheaper than this. I would recommend Burt's Bees or Context over this lip balm.",0,0,0,0,1,0,1,1,0,0,1,1
"Like the updated M1 processor. Like the extra memory. Don't like the ""Left outs"". No lighted apple logo on the cover. It was replaced by a mirror like decal. (Cheap) Don't like the lack of ports. No HCMI, no SDHC memory slot for you camera memory chip, you need to buy adaptor for USBC and there are only 2 on the left none on the right only a 3.5 mm audio jack. In addition when charging the unit there is no indication, no light no sound, nothing that lets you know it is charging. Cheap, cheap cheap....shame on you Apple.",0,0,0,1,1,0,1,1,0,0,1,0
"Very comfortable & fits well",0,0,0,1,0,0,0,1,0,0,0,0
"Fun game",0,0,0,1,0,0,0,1,0,0,0,0
"Very cute for a 6 year old girl. Very dainty ðŸ",0,0,0,1,0,0,0,1,0,0,0,0
"I loveeeee the necklace and already have earings/bracelet that matches but really disappointed the earings didn't make it to my home. I was planning on wearing this set for my wedding.",0,0,0,1,0,0,0,1,0,0,0,0
"Muy divertido y facil de jugar",0,0,1,0,0,0,0,1,0,0,0,0
"The smart watch is ok not worth it for listed price. I have bought similar to this one for much cheaper price",0,0,0,0,1,0,0,1,0,0,0,0
"Love these earrings! They are the perfect size and weight on my ear.",0,0,1,0,0,0,0,1,0,0,0,0
"These pants are like MC hammer pants ðŸ",0,0,0,0,0,0,0,1,0,0,0,0
"Simple and sweet. Buy these. Durable, smell good, save time and money and reorder.",0,1,1,0,0,0,0,1,0,0,1,0
"Auto refill works great. This product is amazing!!! I felt 200% better in a few days and still feeling great! This has a great formula and a very reasonable price",0,0,1,0,0,0,0,1,0,0,0,0
"Barely connected, poor quality video. Too much of a hassle. Returned",1,0,0,0,1,0,0,1,0,0,1,0
"For training dogs",0,0,0,0,0,0,0,1,0,0,0,0
"My two year old loves it and picked it up fairly quick. My 5 year old loves playing it too! Finally a game we can all play!",0,0,1,0,0,0,0,1,0,0,0,0
"Boring AF, wish I had our money back",1,0,0,0,1,0,0,1,0,0,0,0
"Great",0,0,1,0,0,0,0,0,0,0,0,0
"Delighted to see how bright these lights were, just what I needed for my dark driveway. My only problem is that the mode control is on the back of the unit so you have to remove it (unscrew) from the wall or fence just to change the operational mode or even to turn it off. Why not put the mode control on the side of the side of the unit for quick and easy access? But if you don't plan to change the mode setting once it is set then these are great little solar lights.",0,0,1,0,0,0,0,1,0,0,1,1
"The softness has held up through several washes. These pants are warm and comfortable. Good quality and value!",0,0,1,0,0,0,0,1,0,0,1,0
"I always enjoy any movies with these actors. They are not stellar but very enjoyable, funny and simple. They do curse way more than necessary but that's part of the comedy. Classic fight the aliens that are trying to concur earth kinda story.",0,0,1,0,0,0,0,1,0,0,1,1
"Great for outdoor",0,0,1,0,0,0,0,1,0,0,0,0
"I only wish these came in bigger quantity packs. They are amazingly absorbent. Best Iâ€™ve f",0,0,1,0,0,0,0,1,0,0,0,1
"I'm happy with the watch so far. It looks and feels even better in person. I bought this for work but I feel like I can wear it for any occasion. The material feels nice on the wrist. cons: - adjusting was a bit confusing at first. - It's a hard to read the time in low light areas",0,0,1,0,0,0,0,1,0,0,1,1
"My dog has anxiety so I got this camera to keep an eye on him. I love that I can talk to him and he calms by the sound of my voice. I only purchased one for the room that he stays in but I am going to get a couple of more.",0,1,1,0,0,0,0,1,0,0,0,0
"I'll use it for everything. Haven't had a chance to use the drill yet",0,0,0,0,0,0,0,1,0,0,0,0
"I want to like this product so bad but baby just tears it up. Itâ€™s bright and fun looking so she likes to play with them. As a toy, GREAT. As a safety precaution, think a",0,0,0,0,0,0,0,1,0,0,0,1
"I have enjoyed watching these episodes.",0,0,1,0,0,0,0,1,0,0,0,0
"Fits as should great for price",0,0,1,0,0,0,0,1,0,0,0,0
"I had some new grass around a newly laid driveway. Small rectangular area and another long thin rectangular area. The adjustable width and arch worked perfect that I could set it to cover each area perfectly. No wasted overspray! You wonâ€™t be disappointed especially if you have variable areas of size you need to w",0,0,1,0,0,0,0,1,0,0,1,0
"Bought it for my grandson and he â€œ loves it so muchâ€. Great way to spend time t",0,0,1,0,0,0,0,1,0,0,0,0
"These undereye patches are a great fix for tired eyes, undereye bags and dark circles. I recommend to chill in the fridge before applying. It makes them very soothing for tired eyes.",0,0,1,0,0,0,0,1,1,0,1,0
"A gift for my 9 year old nephew who wanted a smart watch like his parents. He loved it and the features it offered.",0,0,1,0,0,0,0,1,0,0,0,0
"I've received many compliments. They are very well made",0,0,1,0,0,0,0,1,0,0,0,0
"Nothing the watch is awesome.",0,0,1,0,0,0,0,1,0,0,0,0
"Comfort is ok. Would've given 5 stars except after about 2 hours, the right side of the right shoe began to slightly irritate my foot.",0,0,0,0,0,0,0,1,0,0,0,1
"They were really small. I thought it was just me so my husband tried it and he couldnâ€™t even get it on his head, no where close. These must be for children? My 10 year old niece also tried it and she said it was tight for her and would give her a headache. It is cute and soft, but way too small. Also the bow is not set in place, it is just a strip of fabric through the loop so when trying it on the came right out. Low quality and bad",0,0,0,0,1,0,1,1,0,0,1,0
"Dissappointed. Cheaply made, thin fabric, not at all supportive. Returning. Suppose it would be okay if you're just looking for light coverage under a tank for summer. I got the ones that had the changable straps.",1,0,0,0,1,0,1,1,1,0,1,1
"Nice, feel good movie with plot nuances and texture. Great watch for a rainy afternoon.",0,0,1,0,0,0,0,1,0,0,0,0
"Beautiful set especially for the price. The earrings were just a tad bit heavy for my ears and didnâ€™t sit properly; I returned them for that r",1,0,0,0,0,0,0,1,0,0,1,1
"I broke my Fitbit after a little over a year. I bought the Amazon band 5 as a temporary replace the until I got another Fitbit. After the first couple days I discovered there was no need to spend the $160 since the Amazon Band had all the same features plus a couple extra ones. The one negative thing is the instructions. I have to google most features to figure out how to use them.",0,0,1,0,0,0,0,1,0,0,1,1
