"text","return","Repurchase","PositveWOM","complainseller","negativeWOM","CONFRONTCOPING","SUPPORTSEEKINGCOPING","bookkeeping","helpothers","Retaliation","Cognition","objectivness"
"Son un poco grandes para la talla",0,0,0,0,0,0,0,0,0,0,0,0
"Bought for a wedding fit perfect and very comfortable Definitely ordering the brown pair too",0,1,1,0,0,0,0,1,0,0,0,0
"Great fit and good price.",0,0,1,0,0,0,0,1,0,0,0,0
"looks great and appears to be comfy; it is tighter than I thought. I wish I orders a little larger. I order 1/2 size larger to be on the safe side; but I should have order one full size larger.",0,0,1,0,0,0,0,1,0,0,0,1
"Shoes fit well and were very comfortable.",0,0,1,0,0,0,0,1,0,0,0,0
"Very nice for the price.",0,0,1,0,0,0,0,1,0,0,0,0
"The leather is not of high quality and peels after a very short time ...",0,0,0,0,1,0,0,1,0,0,0,0
"Very disappointed. Considering I only do my make up 2-3 times a month, to have this happen after 2 months (literally 5 times) of use is unacceptable. Spend a little more and get a better set.",0,1,0,0,1,0,0,1,0,0,0,0
"So far all have been great comes with instructions to help me keep them in order. No lose ends and shedding and many options to help for one on the go and one at home I will update on them after washing if i decide to. I usually toss them out after. We shall see wil updaye",0,0,1,0,0,0,0,1,0,0,1,0
"Great small gift",0,0,1,0,0,0,0,1,0,0,0,0
"My favorite makeup brushes, just received my second set and can't wait to use them.",0,1,1,0,0,0,0,1,0,0,0,0
"Bought for my MIL and she loves them !",0,0,1,0,0,0,0,0,0,0,0,0
"Super good value. Brushes are soft hold and apply well, recommend highly.",0,0,1,0,0,0,0,1,1,0,1,0
"These are some pretty good brushes . Very affordable and cute.",0,0,1,0,0,0,0,1,0,0,0,0
"No s?© mucho de maquillaje a??n pero son muy chicas, no siento que funcionen bien! Las esponjas si son lo m?∞ximo",0,0,0,0,0,0,0,0,0,0,0,0
"First brush broke 2 days after first use and after a couple weeks the whole set is tossed. Waste of money. Do not recommend.",0,0,0,0,1,1,0,1,1,0,0,0
"Have to pay for a lot of the games and the screen scratched really easy",0,0,0,0,1,0,0,1,0,0,0,0
"We love it . All the classic board games are available to download for free . Games for all ages . Sturdy , great height. Seriously debated on passing it up because of price . DONT ... If you and your family enjoy board games it is a must. We may use it on table top as well . Legs come off easy .",0,0,1,0,0,0,0,1,1,0,1,0
"Got this as a gift for Christmas, now less than two months later it wonÇƒÙt even come on! The most expensive piece of junk IÇƒÙve ever bought. To top it off I canÇƒÙt locate any information regarding how to contact the manufacturer to find out what to do to get it fixed if possible. Their website offers no contact information other than it will cost an additional $169 to check it out yet no number or address to contact regarding even trying to go that route! IÇƒÙd suggest buying from a retailer and getting the extended warranty if you decide to purchase so at least you can take it back to that specific retailer for assistance! Beyond irritated with this purchase!",0,0,0,0,1,1,1,1,1,1,0,0
"A real game changer! Pun intended! We bought this for Christmas and it maybe one of our best purchases ever. No more missing game pieces, no more cheating everyone is kept honest. Our kids and grandkids are addicted. It is used daily. It is very responsive to touch. The games download and open quickly every time.",0,0,1,0,0,0,0,1,0,0,1,0
"As soon as I turned it on I started having issues. I just had a frozen screen, googled how to do a factory reset. Worked, then it would give me connection issues, kept dropping internet. Had a hard time creating an account. Once I did, the screen with games was empty and so was the store content. Too many glitches to pay $700 for a glorified tablet.",0,0,0,0,1,0,1,1,0,0,1,0
"Will definitely keep the kids entertained",0,0,1,0,0,0,0,1,0,0,0,0
"I have it set up for Christmas. Was easy to get-together and register. All popular Hasbro games available to down load.",0,0,1,0,0,0,0,1,0,0,1,0
"Sturdy tools. I like the handles. Are easy to grip. Fit great in my gardening bag. Happy with my purchase.",0,0,1,0,0,0,0,1,0,0,1,0
"Have as a gift to someone who really works a lot with plants, veggies, flowers and orchids. She loves them especially the comfortable grips.",0,0,1,0,0,0,0,1,0,0,0,0
"I did not receive this, but gave as a gift. I have heard nothing but good things about these garden tools! Now I need some!",0,0,1,0,0,0,0,1,0,0,0,0
"They are perfect for our Çƒ˙raised bedÇƒ˘ gardening.",0,0,1,0,0,0,0,1,0,0,0,0
"These are high quality garden tools. Alittle pricey, but worth it!",0,0,1,0,0,0,0,1,0,0,0,0
"These are billed as ""heavy duty"" garden tools. The box it came in says ""patio garden tools"" and they are small light weight tools one might use for a patio garden. Definitely not heavy duty steel alloy for backyard gardening as description states.",0,0,0,0,1,0,0,1,0,0,0,0
"Strong and comfortable!",0,0,1,0,0,0,0,1,0,0,0,0
"Good set--good price.",0,0,1,0,0,0,0,1,0,0,0,0
"The scenery is beautiful would love to go here for a hunt they have some big animals here specially that Kodak bear. even the fishing looked awesome",0,0,1,0,0,0,0,1,0,0,1,0
"great hunting show",0,0,1,0,0,0,0,1,0,0,0,0
"This steak is awesome! ItÇƒÙs buttery and was shipped overnight in packaging that kept it frozen. I would highly recommend it.",0,0,1,0,0,0,0,1,1,0,0,0
"Great quality",0,0,1,0,0,0,0,1,0,0,0,0
"I received a cut which had much more external fat than depicted in the product description. I expected a lot of internal fat (marbling ok), but I got a lot of pure external fat - see my pictures. The beef was tender with delicate flavor. It was good, but not the best beef I ever had IMO. I tried best cuts of beef in the U.S.A. Italy, Spain, France, Germany, Argentina, Uruguay and Colombia. I'd say the best was Colombian Çƒ˙lomo fino al trapoÇƒ˘ (grass fed, tender but not fatty at all), followed closely by the U.S. produced wagyu ribeye (less fatty).",0,0,0,0,1,0,0,1,0,0,1,1
"thank you",0,0,0,0,0,0,0,0,0,0,0,0
"Dislike that batteries (rechargeable ones) died quickly. Sometimes it will not transform due to getting stuck around door area. Manually have to fix it so it will close/open.",0,0,0,0,1,0,1,1,0,0,0,0
"Son loves it. Just be careful not to leave it sitting about. ItÇƒÙs easy to break if stepped on.",0,0,1,0,0,0,0,1,1,0,0,0
"No me prec el tiempo que duran las bater??as del auto siempre cuandobmi hijo de 7 a?±os esta en lo mejor jugando se descargan ?¸ÚÌ",0,0,0,0,0,0,0,0,0,0,0,0
"Es regalo para un nieto",0,0,0,0,0,0,0,0,0,0,0,0
"I wish I had this Sh17 when I was a kid",0,0,1,0,0,0,0,0,0,0,0,0
"Did not send a battery with it. Unable to purchase one in this country. Piece of China junk! And a disappointed little boy.",0,0,0,0,1,0,1,1,0,1,0,0
"A gift for my great grandson's birthday. He loves it.",0,0,1,0,0,0,0,1,0,0,0,0
"ItÇƒÙs so thin I canÇƒÙt put it on",0,0,0,0,1,0,0,1,0,0,0,0
"This was a gift for my granddaughter! She loved it. It is very sparkly and looks like an expensive jewelry piece",0,0,1,0,0,0,0,1,0,0,0,0
"Price doesnÇƒÙt match quality. ItÇƒÙs like ClaireÇƒÙs",0,0,0,0,1,0,0,1,0,0,0,0
"Beautiful gift.. if you have a high allergy to metals this would not be a good choice. However beautiful",0,0,1,0,0,0,0,1,1,0,0,1
"My co worker loved it",0,0,1,0,0,0,0,0,0,0,0,0
"Beautiful set especially for the price. The earrings were just a tad bit heavy for my ears and didnÇƒÙt sit properly; I returned them for that reason",1,0,1,0,0,0,0,1,0,0,0,1
"Looks good but if you get close enough it's cheap lol but the girlfriend really liked them so 5 stars",0,0,1,0,0,0,0,1,0,0,0,1
"I thought I was going to find a terrible movie from what I heard from social media and reviews. I find it quite alarming that a community of people who are fighting so hard for individuality cannot accept this film as one individual's experience no matter how ""right"" or ""wrong"" anything might be. One reviewer spoke about the controversy of holding down severely autistic people during a meltdown or otherwise. This is controversial, meaning for some it helps and others it doesn't, hence the polarization of controversy. None of us in the peanut gallery can speak blanketed ""shoulds"" over the rest of the world this way. No one died and made anyone God. Where is the love? But also, film is artistic. And no one has a right to tell other people their artistic view of anything is right or wrong. Art IS subjective, that's why it is art. Even if we could say that holding down autistic people is wrong 100%, that doesn't mean this ARTIST has not witnessed this in their world as a truth that some autistics experience this whether it is right or wrong. The world is losing it's mind to this megalomania like they know everything right for everyone else because their trauma makes this righteous. That is ridiculous. Do more research and open your hearts more. None of us can puff ourselves up and call ourselves gods through these blaming and shaming, canceling everybody out and shutting everyone's voices down hate. That is the very reason these movements started (for individuality and voice) and everyone participating in this cancel culture is crapping on their own beliefs and values. Wake up! This movie is awesome. Watch yourself. Stop parroting everyone and be more accepting and loving. Everyone deserves love and respect, just like the movie advocates. Your pride doesn't give you a right to hate on other people and cancel them out. It's just hate.",0,0,1,0,0,0,0,1,1,0,1,0
"Disappointed. Wish I rented instead of purchased.",0,0,1,0,0,0,0,1,0,0,0,0
"I loved the movie. The way we were able to see into the mind of Music and experience the world as she did was wonderful. Her world was colorful, happy, innocent, and full of music. I donÇƒÙt understand why people were so upset over the Çƒ˙restrainingÇƒ˘. It didnÇƒÙt seem like restraining, it was a way of holding her to let her know she was safe and loved. It also prevented her from hurting herself. I think of it like a weighted blanket that is soothing. Everyone is different and that includes autistic individuals. What might work best for one person may not work at all for someone else. The technique of holding Music tightly worked for her. Sia did an amazing job. The all star cast was perfect and of course the music was excellent in typical Sia fashion. I truly hope that the crazy backlash about this film doesnÇƒÙt deter Sia from creating more films in the future.",0,0,1,0,0,0,0,2,0,0,2,0
"I literally only watched to see how poorly done it was, and I was 100 percent affirmed. Never watch this movie, y'all. It's a real stinker.",0,0,0,0,1,0,0,1,1,0,0,0
"Creative dance and music numbers, really enjoyed the movie. Maddie Ziegler does an outstanding performance Ç˘ß‘?Ë",0,0,1,0,0,0,0,1,0,0,1,0
"Don't waste your time and money on this movie. It makes me disgusted and mad. Clearly, there was no research done on autism and they are clearly making fun of someone who is on the autistic spectrum. I am a special education teacher and most of what was done is not a thing that autistic children do. Basically, I find that this movie is making fun of anyone with a disability. I would give this zero stars if I could.",0,0,0,0,1,0,0,1,1,0,0,0
"Sia did an amazing job writing this (directing?). The story was so truthful and so how I see it.",0,0,1,0,0,0,0,1,0,0,0,0
"I was hesitant on watching this movie. But I am so glad I did. Loved it!! 5 stars all the way!",0,0,1,0,0,0,0,1,0,0,0,0
"There are times that reviews will keep me from watching a movie. I was surprised at the number of ""helpful"" negative reviews. Almost all of those reveiws are written in full rant mode which made me want to watch and judge for myself. I'm glad I did. This movie should be given awards, not this ridiculous bashing. Maddie, Kate Hudson - the entire cast was great. Sia did a fantastic job.",0,0,1,0,0,0,0,1,0,0,0,0
"Just buy this and watch the magic, fun, and learning happen.",0,0,1,0,0,0,0,1,1,0,0,0
"Muy bueno mis Hijo encatados mi Hijo de 11 y mi Hija de 7 a?±os",0,0,0,0,0,0,0,0,0,0,0,0
"The reason I purchased this is because of the good reviews. I can't wait and excited to open it when it arrived, however very disappointed with it, so crap! Its bigger than in the product page, doesn't fit kids small wrist. It doesn't work, tried to turn it on and it fails even after charging hours. Cheap made!",0,0,0,0,1,0,1,1,0,0,1,0
"My 6 year old loves taking pictures of everything with her favorite Christmas present!!!!",0,0,1,0,0,0,0,1,0,0,0,0
"Implied it was a smart watch. Just a watch with games.",0,0,0,0,0,0,0,1,0,0,0,0
"The watch says you can download music, it was so hard and when support was called they told me how to download music to my phone. And the camera wouldnÇƒÙt save photos. Basically itÇƒÙs good for the alarm, clock, and games. Not worth it. And again donÇƒÙt ask for help bc they have no clue I spoke with 4 different people.",0,0,0,0,1,1,0,1,1,0,1,1
"Didn't come with the brackets to hang them up, emailed the company and never heard back.",0,0,0,0,1,1,0,1,0,1,0,0
"Raised the price.",0,0,0,0,1,0,0,1,0,0,0,0
"Excelente para tu yardas 100% lo recomiendo ?¸ÎÁ",0,0,0,0,0,0,0,0,0,0,0,0
